project_id,peer_count,peer_median_cost,peer_iqr_cost,cost_deviation_pct,cost_zscore,cost_iqr_flag,cost_anomaly_flag,cost_anomaly_score,cost_anomaly_reason,cost_anomaly_available
WS/MP620/2024-2025/133166,109.0,500000.0,4373.0,-0.00563,-0.005948779073444851,0.0,0.0,-0.00912821701468064,,True
WS/MP620/2025-2026/133167,30.0,500000.0,557867.0,0.0,0.0,0.0,1.0,0.041986709577405634,Detected by Isolation Forest pattern analysis,True
WS/MP620/2024-2025/133190,30.0,500000.0,557867.0,-0.1,-0.05442598385826123,0.0,1.0,0.041986709577405634,Detected by Isolation Forest pattern analysis,True
WS/MP620/2025-2026/133191,109.0,500000.0,4373.0,2.0,2.113243010104743,1.0,0.0,-0.008129532558796282,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP620/2024-2025/133301,109.0,500000.0,4373.0,-0.203982,-0.21553176784359282,1.0,0.0,-0.009095877113058037,Outside the peer-group IQR,True
WS/MP620/2024-2025/133303,109.0,500000.0,4373.0,-0.201792,-0.21321776674752813,1.0,0.0,-0.009095877113058037,Outside the peer-group IQR,True
WS/MP620/2024-2025/133304,109.0,500000.0,4373.0,-0.207692,-0.21945183362733714,1.0,0.0,-0.009095877113058037,Outside the peer-group IQR,True
WS/MP620/2025-2026/133305,109.0,500000.0,4373.0,-0.2,-0.21132430101047428,1.0,0.0,-0.009095877113058037,Outside the peer-group IQR,True
WS/MP620/2024-2025/133306,109.0,500000.0,4373.0,-0.008746,-0.00924121168318804,0.0,0.0,-0.00912821701468064,,True
WS/MP620/2024-2025/133307,109.0,500000.0,4373.0,-0.20209,-0.21353263995603375,1.0,0.0,-0.009095877113058037,Outside the peer-group IQR,True
WS/MP620/2024-2025/133308,109.0,500000.0,4373.0,-0.201392,-0.2127951181455072,1.0,0.0,-0.009095877113058037,Outside the peer-group IQR,True
WS/MP620/2024-2025/133309,109.0,500000.0,4373.0,-0.009938,-0.010500704517210467,0.0,0.0,-0.00912821701468064,,True
WS/MP620/2024-2025/133310,109.0,500000.0,4373.0,-0.504834,-0.5334184608816089,1.0,0.0,-0.008935046058033358,Outside the peer-group IQR,True
WS/MP620/2024-2025/133311,109.0,500000.0,4373.0,-0.5,-0.5283107525261858,1.0,0.0,-0.009042552755230748,Outside the peer-group IQR,True
WS/MP620/2024-2025/133312,109.0,500000.0,4373.0,-0.003818,-0.004034180906289955,0.0,0.0,-0.00912821701468064,,True
WS/MP418/2024-2025/133409,473.0,858756.0,495615.0,-0.47816725589107967,-0.5987447192523238,0.0,0.0,-0.002392746270983348,,True
WS/MP498/2024-2025/133447,1015.0,377924.0,338709.5,3.241479768419047,0.9208113973386872,1.0,0.0,-0.018869985278269608,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP577/2025-2026/133549,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133550,282.0,300000.0,237912.0,-0.18101,-0.2123835399843123,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133551,282.0,300000.0,237912.0,-0.19298333333333334,-0.22643215010941864,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133552,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133553,282.0,300000.0,237912.0,-0.18101,-0.2123835399843123,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133554,282.0,300000.0,237912.0,-0.18300666666666668,-0.21472627869949568,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133556,282.0,300000.0,237912.0,-0.18101,-0.2123835399843123,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133557,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133558,282.0,300000.0,237912.0,-0.18101,-0.2123835399843123,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133559,282.0,300000.0,237912.0,-0.18300666666666668,-0.21472627869949568,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133560,282.0,300000.0,237912.0,-0.18058,-0.21187901027770353,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133561,282.0,300000.0,237912.0,-0.18058,-0.21187901027770353,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133562,282.0,300000.0,237912.0,-0.18101,-0.2123835399843123,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133563,282.0,300000.0,237912.0,-0.18101,-0.2123835399843123,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133564,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133565,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133566,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133567,282.0,300000.0,237912.0,-0.18300666666666668,-0.21472627869949568,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133568,282.0,300000.0,237912.0,-0.18101,-0.2123835399843123,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133569,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133570,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133571,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133572,282.0,300000.0,237912.0,-0.18058,-0.21187901027770353,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133573,282.0,300000.0,237912.0,-0.18101,-0.2123835399843123,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2025-2026/133574,282.0,300000.0,237912.0,-0.18101,-0.2123835399843123,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2024-2025/133575,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2024-2025/133576,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133577,282.0,300000.0,237912.0,-0.18058,-0.21187901027770353,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2024-2025/133578,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133579,282.0,300000.0,237912.0,-0.17501333333333333,-0.20534750167276825,0.0,0.0,-0.005585434195701511,,True
WS/MP577/2025-2026/133580,282.0,300000.0,237912.0,-0.17501333333333333,-0.20534750167276825,0.0,0.0,-0.005585434195701511,,True
WS/MP577/2025-2026/133581,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133582,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133583,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2024-2025/133584,282.0,300000.0,237912.0,-0.16903,-0.19832710769321202,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2024-2025/133585,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2024-2025/133586,282.0,300000.0,237912.0,-0.16903,-0.19832710769321202,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133587,282.0,300000.0,237912.0,-0.17501333333333333,-0.20534750167276825,0.0,0.0,-0.005585434195701511,,True
WS/MP577/2024-2025/133588,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133589,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133590,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133591,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2024-2025/133592,282.0,300000.0,237912.0,-0.16903,-0.19832710769321202,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133593,282.0,300000.0,237912.0,0.16666666666666666,0.19555414984836225,0.0,0.0,-0.005460096863123209,,True
WS/MP577/2025-2026/133594,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133595,282.0,300000.0,237912.0,-0.17501333333333333,-0.20534750167276825,0.0,0.0,-0.005585434195701511,,True
WS/MP577/2025-2026/133596,282.0,300000.0,237912.0,0.0,0.0,0.0,0.0,-0.005677424202776948,,True
WS/MP577/2024-2025/133597,282.0,300000.0,237912.0,-0.16903,-0.19832710769321202,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2024-2025/133598,282.0,300000.0,237912.0,-0.16903,-0.19832710769321202,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133599,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2024-2025/133600,282.0,300000.0,237912.0,-0.16903,-0.19832710769321202,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2024-2025/133601,282.0,300000.0,237912.0,-0.16903,-0.19832710769321202,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133602,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133603,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133604,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133605,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2024-2025/133606,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2024-2025/133607,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2024-2025/133608,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133609,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2026-2027/133610,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133611,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2024-2025/133612,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133613,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP577/2025-2026/133614,282.0,300000.0,237912.0,-0.16666666666666666,-0.19555414984836225,0.0,0.0,-0.00580267676251256,,True
WS/MP18152/2024-2025/133686,324.0,232532.0,100000.0,0.29014501229938244,0.3187702159091973,0.0,0.0,-0.0008922662394159064,,True
WS/MP18152/2024-2025/133687,324.0,232532.0,100000.0,0.29014501229938244,0.3187702159091973,0.0,0.0,-0.0008922662394159064,,True
WS/MP18152/2024-2025/133688,324.0,232532.0,100000.0,0.29014501229938244,0.3187702159091973,0.0,0.0,-0.0008922662394159064,,True
WS/MP18152/2024-2025/133689,324.0,232532.0,100000.0,0.29014501229938244,0.3187702159091973,0.0,0.0,-0.0008922662394159064,,True
WS/MP18152/2024-2025/133690,324.0,232532.0,100000.0,0.29014501229938244,0.3187702159091973,0.0,0.0,-0.0008922662394159064,,True
WS/MP18152/2024-2025/133691,324.0,232532.0,100000.0,0.29014501229938244,0.3187702159091973,0.0,0.0,-0.0008922662394159064,,True
WS/MP18152/2024-2025/133692,324.0,232532.0,100000.0,0.28651110384807255,0.31477779235368547,0.0,0.0,-0.0008922662394159064,,True
WS/MP18152/2024-2025/133693,324.0,232532.0,100000.0,0.29014501229938244,0.3187702159091973,0.0,0.0,-0.0008922662394159064,,True
WS/MP18152/2024-2025/133694,324.0,232532.0,100000.0,0.29014501229938244,0.3187702159091973,0.0,0.0,-0.0008922662394159064,,True
WS/MP18152/2024-2025/133695,324.0,232532.0,100000.0,-0.15149742831094215,-0.16644390179120774,0.0,0.0,-0.00028634606495170356,,True
WS/MP18152/2024-2025/133696,324.0,232532.0,100000.0,-0.6366091548690073,-0.6994159097864217,0.0,1.0,0.0018778999035475863,Detected by Isolation Forest pattern analysis,True
WS/MP18152/2024-2025/133697,324.0,232532.0,100000.0,0.2855864999225913,0.31376196860879196,0.0,0.0,-0.0008922662394159064,,True
WS/MP18152/2024-2025/133698,324.0,232532.0,100000.0,0.0751208435828187,0.08253213570139709,0.0,0.0,-0.00035749765719911286,,True
WS/MP18152/2024-2025/133699,324.0,232532.0,100000.0,-0.6366091548690073,-0.6994159097864217,0.0,1.0,0.0018778999035475863,Detected by Isolation Forest pattern analysis,True
WS/MP18152/2024-2025/133700,324.0,232532.0,100000.0,-0.5699516625668725,-0.6261821049220037,0.0,1.0,0.0008520371168489471,Detected by Isolation Forest pattern analysis,True
WS/MP18152/2024-2025/133701,324.0,232532.0,100000.0,-0.6366091548690073,-0.6994159097864217,0.0,1.0,0.0018778999035475863,Detected by Isolation Forest pattern analysis,True
WS/MP18152/2024-2025/133702,324.0,232532.0,100000.0,-0.6366091548690073,-0.6994159097864217,0.0,1.0,0.0018778999035475863,Detected by Isolation Forest pattern analysis,True
WS/MP18152/2024-2025/133703,324.0,232532.0,100000.0,-0.6366091548690073,-0.6994159097864217,0.0,1.0,0.0018778999035475863,Detected by Isolation Forest pattern analysis,True
WS/MP577/2024-2025/133772,282.0,300000.0,237912.0,-0.24933333333333332,-0.29254900817314994,0.0,0.0,-0.005476757781108121,,True
WS/MP577/2024-2025/133773,282.0,300000.0,237912.0,0.09633333333333334,0.11303029861235338,0.0,0.0,-0.005351378040595045,,True
WS/MP577/2024-2025/133774,282.0,300000.0,237912.0,-0.03866666666666667,-0.04536856276482004,0.0,0.0,-0.00589460455145846,,True
WS/MP577/2024-2025/133775,282.0,300000.0,237912.0,-0.024666666666666667,-0.028942014177557613,0.0,0.0,-0.005677424202776948,,True
WS/MP577/2024-2025/133776,282.0,300000.0,237912.0,-0.034,-0.0398930465690659,0.0,0.0,-0.00589460455145846,,True
WS/MP641/2024-2025/133904,875.0,259942.0,279174.0,2.8470120257595926,1.077543096252485,1.0,0.0,-0.00428528226674757,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP641/2024-2025/133905,875.0,259942.0,279174.0,-0.03824699356010187,-0.014475802522156649,0.0,0.0,-0.0059605832750648235,,True
WS/MP641/2024-2025/133906,875.0,259942.0,279174.0,0.9235060128797963,0.34953049706939054,0.0,0.0,-0.005513453317319783,,True
WS/MP641/2024-2025/133909,875.0,259942.0,279174.0,-0.03824699356010187,-0.014475802522156649,0.0,0.0,-0.0059605832750648235,,True
WS/MP641/2024-2025/133910,875.0,259942.0,279174.0,-0.23059759484808148,-0.0872770624404661,0.0,0.0,-0.006069096042486066,,True
WS/MP641/2024-2025/133911,875.0,259942.0,279174.0,0.9235060128797963,0.34953049706939054,0.0,0.0,-0.005513453317319783,,True
WS/MP641/2024-2025/133912,875.0,259942.0,279174.0,2.8470120257595926,1.077543096252485,1.0,0.0,-0.00428528226674757,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP641/2024-2025/133913,875.0,259942.0,279174.0,0.9235060128797963,0.34953049706939054,0.0,0.0,-0.005513453317319783,,True
WS/MP641/2024-2025/133919,875.0,259942.0,279174.0,-0.23059759484808148,-0.0872770624404661,0.0,0.0,-0.006069096042486066,,True
WS/MP641/2025-2026/133920,875.0,259942.0,279174.0,0.9235060128797963,0.34953049706939054,0.0,0.0,-0.005513453317319783,,True
WS/MP641/2025-2026/133921,875.0,259942.0,279174.0,0.9235060128797963,0.34953049706939054,0.0,0.0,-0.005513453317319783,,True
WS/MP641/2024-2025/133929,875.0,259942.0,279174.0,-0.23059759484808148,-0.0872770624404661,0.0,0.0,-0.006069096042486066,,True
WS/MP423/2024-2025/133940,473.0,858756.0,495615.0,0.6896534056239491,0.8635604584889846,0.0,0.0,-0.007299827386720303,,True
WS/MP423/2024-2025/133941,473.0,858756.0,495615.0,0.6896534056239491,0.8635604584889846,0.0,0.0,-0.007299827386720303,,True
WS/MP423/2024-2025/133944,473.0,858756.0,495615.0,0.6896534056239491,0.8635604584889846,0.0,0.0,-0.007299827386720303,,True
WS/MP423/2024-2025/133945,473.0,858756.0,495615.0,0.6896534056239491,0.8635604584889846,0.0,0.0,-0.007299827386720303,,True
WS/MP423/2024-2025/133946,473.0,858756.0,495615.0,0.6896534056239491,0.8635604584889846,0.0,0.0,-0.007299827386720303,,True
WS/MP423/2024-2025/133947,473.0,858756.0,495615.0,0.15748827373549645,0.1972014417163943,0.0,0.0,-0.007515910410869242,,True
WS/MP423/2024-2025/133949,473.0,858756.0,495615.0,0.6896534056239491,0.8635604584889846,0.0,0.0,-0.007299827386720303,,True
WS/MP423/2024-2025/133955,473.0,858756.0,495615.0,0.6896534056239491,0.8635604584889846,0.0,0.0,-0.007299827386720303,,True
WS/MP423/2024-2025/133959,473.0,858756.0,495615.0,0.6896534056239491,0.8635604584889846,0.0,0.0,-0.007299827386720303,,True
WS/MP423/2024-2025/133960,473.0,858756.0,495615.0,0.6896534056239491,0.8635604584889846,0.0,0.0,-0.007299827386720303,,True
WS/MP423/2024-2025/133961,473.0,858756.0,495615.0,0.27626473643270033,0.3459292747816114,0.0,0.0,-0.007515910410869242,,True
WS/MP423/2024-2025/133962,473.0,858756.0,495615.0,0.27626473643270033,0.3459292747816114,0.0,0.0,-0.007515910410869242,,True
WS/MP423/2024-2025/133963,473.0,858756.0,495615.0,0.27626473643270033,0.3459292747816114,0.0,0.0,-0.007515910410869242,,True
WS/MP423/2024-2025/133964,473.0,858756.0,495615.0,0.6896534056239491,0.8635604584889846,0.0,0.0,-0.007299827386720303,,True
WS/MP423/2024-2025/133965,473.0,858756.0,495615.0,0.27626473643270033,0.3459292747816114,0.0,0.0,-0.007515910410869242,,True
WS/MP423/2024-2025/133966,473.0,858756.0,495615.0,0.27626473643270033,0.3459292747816114,0.0,0.0,-0.007515910410869242,,True
WS/MP423/2024-2025/133967,473.0,858756.0,495615.0,0.27626473643270033,0.3459292747816114,0.0,0.0,-0.007515910410869242,,True
WS/MP423/2024-2025/133968,473.0,858756.0,495615.0,0.27626473643270033,0.3459292747816114,0.0,0.0,-0.007515910410869242,,True
WS/MP423/2024-2025/133969,473.0,858756.0,495615.0,0.27626473643270033,0.3459292747816114,0.0,0.0,-0.007515910410869242,,True
WS/MP423/2024-2025/133970,473.0,858756.0,495615.0,0.27626473643270033,0.3459292747816114,0.0,0.0,-0.007515910410869242,,True
WS/MP423/2024-2025/133971,473.0,858756.0,495615.0,-0.7208916153133137,-0.9026758785851366,0.0,0.0,-0.006416363120542112,,True
WS/MP423/2024-2025/133973,473.0,858756.0,495615.0,0.15748827373549645,0.1972014417163943,0.0,0.0,-0.007515910410869242,,True
WS/MP423/2024-2025/133975,473.0,858756.0,495615.0,0.15748827373549645,0.1972014417163943,0.0,0.0,-0.007515910410869242,,True
WS/MP423/2024-2025/133976,473.0,858756.0,495615.0,0.15748827373549645,0.1972014417163943,0.0,0.0,-0.007515910410869242,,True
WS/MP18032/2024-2025/134022,473.0,858756.0,495615.0,0.7430399321809688,0.9304092451037683,0.0,0.0,-0.0024188879411662922,,True
WS/MP18032/2024-2025/134023,473.0,858756.0,495615.0,0.7426183921859061,0.9298814071079878,0.0,0.0,-0.0024188879411662922,,True
WS/MP18032/2024-2025/134024,473.0,858756.0,495615.0,0.7437828673103886,0.9313395231184312,0.0,0.0,-0.0024188879411662922,,True
WS/MP18032/2024-2025/134025,473.0,858756.0,495615.0,0.047608400989338065,0.05961361497096407,0.0,0.0,-0.0024188879411662922,,True
WS/MP18032/2024-2025/134026,473.0,858756.0,495615.0,-0.4234299381896604,-0.5302045180654258,0.0,0.0,-0.001146462791079328,,True
WS/MP18032/2025-2026/134031,75.0,494999.0,659584.0,-0.015969729231776225,-0.01600331846332225,0.0,1.0,0.04292294021508736,Detected by Isolation Forest pattern analysis,True
WS/MP18032/2024-2025/134034,473.0,858756.0,495615.0,0.7369683588819176,0.9228066282253169,0.0,0.0,-0.0024188879411662922,,True
WS/MP18032/2024-2025/134035,473.0,858756.0,495615.0,0.12603230719785363,0.1578133539262893,0.0,0.0,-0.0024188879411662922,,True
WS/MP18032/2024-2025/134037,473.0,858756.0,495615.0,0.15011831067264741,0.18797302548629863,0.0,0.0,-0.0024188879411662922,,True
WS/MP18032/2024-2025/134038,473.0,858756.0,495615.0,0.15467373735962253,0.19367717531915282,0.0,0.0,-0.0024188879411662922,,True
WS/MP18032/2024-2025/134039,473.0,858756.0,495615.0,-0.4193088607241172,-0.5250442455044669,0.0,0.0,-0.001146462791079328,,True
WS/MP18032/2024-2025/134041,473.0,858756.0,495615.0,-0.4794796193563713,-0.6003880159960934,0.0,0.0,-0.001036284448801661,,True
WS/MP632/2024-2025/134091,292.0,221132.0,284504.0,4.652732304686793,1.3598342887221386,1.0,1.0,0.005050874331224975,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP632/2024-2025/134092,292.0,221132.0,284504.0,-0.019051968959716368,-0.0055682379648180035,0.0,1.0,0.0030881707210456133,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134093,292.0,221132.0,284504.0,0.33176564224083355,0.09696373369354569,0.0,1.0,0.0037815954421334674,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134094,292.0,221132.0,284504.0,-0.014127308575873234,-0.004128928412554342,0.0,1.0,0.0030881707210456133,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134095,292.0,221132.0,284504.0,-0.20167592207369353,-0.05894296428126952,0.0,1.0,0.0033114307490298422,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134096,292.0,221132.0,284504.0,-0.02736374654052783,-0.00799748585927219,0.0,1.0,0.0033114307490298422,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134100,292.0,221132.0,284504.0,-0.011585840131686051,-0.003386144235904041,0.0,1.0,0.0030881707210456133,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134101,292.0,221132.0,284504.0,0.1305464609373587,0.038154259095268483,0.0,1.0,0.0036697875197082563,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134102,292.0,221132.0,284504.0,-0.023058625617278367,-0.006739246471067411,0.0,1.0,0.0033114307490298422,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134103,292.0,221132.0,284504.0,0.1305464609373587,0.038154259095268483,0.0,1.0,0.0036697875197082563,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134104,292.0,221132.0,284504.0,-0.006502903243311687,-0.0019005758826034392,0.0,1.0,0.003222933876697698,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134105,292.0,221132.0,284504.0,0.1305464609373587,0.038154259095268483,0.0,1.0,0.0036697875197082563,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134106,292.0,221132.0,284504.0,0.2973201526689941,0.08689649690787782,0.0,1.0,0.0037815954421334674,Detected by Isolation Forest pattern analysis,True
WS/MP632/2025-2026/134107,292.0,221132.0,284504.0,-0.09556283125011306,-0.027929742386075016,0.0,1.0,0.0033114307490298422,Detected by Isolation Forest pattern analysis,True
WS/MP345/2024-2025/134123,292.0,221132.0,284504.0,20.436011070310947,5.972746067965485,1.0,0.0,-0.004936382037268927,Outside the peer-group IQR; Large peer-group z-score; Cost is at least twice the peer median,True
WS/MP345/2024-2025/134136,292.0,221132.0,284504.0,4.896744930629669,1.4311508214407749,1.0,0.0,-0.005419778609189574,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP345/2024-2025/134137,292.0,221132.0,284504.0,1.3166751080802417,0.38481903574612986,0.0,0.0,-0.0065353107370251795,Cost is at least twice the peer median,True
WS/MP345/2024-2025/134140,292.0,221132.0,284504.0,0.3272253676537091,0.09563676694380031,0.0,0.0,-0.0066714659141574595,,True
WS/MP345/2024-2025/134143,292.0,221132.0,284504.0,4.347882712587957,1.270737194564932,1.0,0.0,-0.005419778609189574,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP345/2024-2025/134144,292.0,221132.0,284504.0,0.5305066657019337,0.1550489276355874,0.0,0.0,-0.0067193290163172215,,True
WS/MP345/2024-2025/134145,292.0,221132.0,284504.0,-0.5619494238735235,-0.164238568881583,0.0,0.0,-0.004729799231233178,,True
WS/MP18182/2024-2025/134222,438.0,785000.0,949688.0,2.1669796178343947,1.3435798681047455,0.0,0.0,-0.019536053620181737,Cost is at least twice the peer median,True
WS/MP18182/2024-2025/134223,438.0,785000.0,949688.0,2.176180891719745,1.3492848808568403,0.0,0.0,-0.019536053620181737,Cost is at least twice the peer median,True
WS/MP18182/2024-2025/134224,438.0,785000.0,949688.0,2.160594904458599,1.3396211911127065,0.0,0.0,-0.019536053620181737,Cost is at least twice the peer median,True
WS/MP18182/2024-2025/134225,438.0,785000.0,949688.0,2.161884076433121,1.3404205089730303,0.0,0.0,-0.019536053620181737,Cost is at least twice the peer median,True
WS/MP18067/2025-2026/134321,56.0,500000.0,540841.75,0.09,0.10694206969820858,0.0,0.0,-0.008718957773101554,,True
WS/MP18067/2025-2026/134322,56.0,500000.0,540841.75,-0.002,-0.0023764904377379685,0.0,0.0,-0.008718957773101554,,True
WS/MP18067/2025-2026/134323,56.0,500000.0,540841.75,-0.4,-0.4752980875475937,0.0,0.0,-0.008724300278588892,,True
WS/MP485/2024-2025/134327,1015.0,377924.0,338709.5,-0.08321514378552301,-0.023639034732047523,0.0,0.0,-0.005986371359065157,,True
WS/MP485/2024-2025/134328,1015.0,377924.0,338709.5,-0.08532138736888899,-0.024237358101525403,0.0,0.0,-0.005986371359065157,,True
WS/MP485/2024-2025/134329,1015.0,377924.0,338709.5,0.32215207290354675,0.09151416069166123,0.0,0.0,-0.005893934301474113,,True
WS/MP485/2024-2025/134330,1015.0,377924.0,338709.5,-0.08320985171621807,-0.023637531406998584,0.0,0.0,-0.005986371359065157,,True
WS/MP485/2024-2025/134331,1015.0,377924.0,338709.5,0.322170595146114,0.09151942232933252,0.0,0.0,-0.005893934301474113,,True
WS/MP485/2024-2025/134332,1015.0,377924.0,338709.5,4.289013134916015,1.218385570825947,1.0,0.0,-0.004463551832488866,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP485/2024-2025/134334,1015.0,377924.0,338709.5,0.1905436013590034,0.0541279700495874,0.0,0.0,-0.005893934301474113,,True
WS/MP485/2024-2025/134337,1015.0,377924.0,338709.5,-0.36820101396047883,-0.10459534360500738,0.0,0.0,-0.0061495328699870955,,True
