project_id,isolation_forest_flag,anomaly_score,anomaly_reason,zscore_flag,iqr_flag,similarity_score,duplicate_flag,ml_risk_score,ml_risk_level
WS/MP577/2024-2025/133601,0,0.2037457232003245,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP577/2025-2026/133602,0,0.1618969129143019,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18067/2025-2026/134321,0,0.0241692097894737,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18065/2025-2026/134736,1,-0.0146691763930861,Detected by Isolation Forest pattern analysis,0,0,0.0,0,40,Medium
WS/MP18065/2024-2025/134739,0,0.0652740185557505,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18065/2025-2026/134740,0,0.0432047611609073,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP345/2024-2025/135013,0,0.0718825771304939,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP826/2024-2025/135523,0,0.1647558164770476,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP826/2024-2025/135528,0,0.0750379213522826,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP431/2024-2025/135540,0,0.189985333884944,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP826/2025-2026/135686,0,0.1943627752402994,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP826/2024-2025/135689,0,0.2039923691743182,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18065/2025-2026/135808,0,0.0579916817545761,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP352/2025-2026/135862,1,-0.0342467049298071,Detected by Isolation Forest pattern analysis,0,0,0.0,0,40,Medium
WS/MP394/2024-2025/136033,0,0.1384794189331329,Project age unusually high,0,0,0.0,0,0,Normal
WS/MP394/2024-2025/136036,0,0.1384794189331329,Project age unusually high,0,0,0.0,0,0,Normal
WS/MP394/2024-2025/136037,0,0.1384794189331329,Project age unusually high,0,0,0.0,0,0,Normal
WS/MP394/2025-2026/136038,0,0.0568361113585385,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136572,0,0.2103994486559475,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136582,0,0.2099972843462385,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136583,0,0.2103994486559475,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136584,0,0.2103994486559475,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136587,0,0.2103994486559475,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136588,0,0.2103994486559475,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136589,0,0.2055585231370132,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136591,0,0.2099972843462385,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136598,0,0.2099972843462385,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136599,0,0.2099972843462385,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136600,0,0.2099972843462385,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136611,0,0.2099972843462385,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136612,0,0.2099972843462385,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136613,0,0.2099972843462385,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136616,0,0.2032440442876898,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136620,0,0.2032440442876898,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136622,0,0.2032440442876898,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136625,0,0.2032440442876898,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/136642,0,0.2032440442876898,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18159/2024-2025/136714,0,0.0582539013708952,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP341/2025-2026/136725,0,0.2158478762820509,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18112/2024-2025/136983,0,0.1988597194463091,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18112/2024-2025/136984,0,0.080747985083416,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP582/2025-2026/137346,0,0.1873940230711432,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP858/2025-2026/137402,0,0.1447043544067179,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18019/2024-2025/137592,0,0.0599062362114987,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18019/2024-2025/137606,0,0.0618464644570816,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18019/2024-2025/137607,0,0.0618464644570816,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18152/2024-2025/137615,1,-0.0214155025793157,Unusually high number of payments,0,0,1.0,1,55,High
WS/MP18327/2025-2026/137670,0,0.1323598483167321,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18019/2024-2025/137729,0,0.0546813607292285,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18173/2024-2025/137922,0,0.2051678173389427,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18161/2024-2025/138069,0,0.0362675728952718,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18161/2024-2025/138100,0,0.069178052851208,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18161/2024-2025/138107,1,-0.0171892377520727,Unusually high number of payments,0,0,0.0,0,40,Medium
WS/MP345/2024-2025/138116,0,0.1029967196334169,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18328/2024-2025/138241,0,0.0235177956295334,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP745/2026-2027/138567,0,0.092186903871779,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18353/2024-2025/138633,0,0.2099689364867054,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18353/2024-2025/138635,0,0.0576232881371646,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18353/2025-2026/138637,0,0.1564536516053873,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18353/2024-2025/138653,0,0.1989407423462366,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP479/2024-2025/138670,0,0.1837502431162117,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP577/2024-2025/138732,0,0.20686408650315,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP479/2024-2025/138772,0,0.1988597194463091,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
WS/MP423/2024-2025/138922,0,0.0580077493089509,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP347/2024-2025/138962,0,0.0606204328614914,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP761/2024-2025/139053,0,0.0331420133418371,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18095/2025-2026/139279,0,0.0343909633975455,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP829/2024-2025/139363,0,0.0860179485420453,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18019/2026-2027/139500,1,-0.0114967471435255,Detected by Isolation Forest pattern analysis,1,1,0.0,0,85,Critical
WS/MP823/2024-2025/139549,0,0.077603799576866,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP823/2024-2025/139556,0,0.2072409740233106,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
WS/MP18176/2024-2025/139719,0,0.2039923691743182,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18253/2024-2025/139952,0,0.1975675305082453,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18152/2024-2025/140034,0,0.063304113477398,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP719/2024-2025/140136,1,-0.0608207194228744,Unusually high number of payments,0,0,0.0,0,40,Medium
WS/MP405/2025-2026/140142,0,0.1405462783122112,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP405/2025-2026/140144,0,0.1565572267239637,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP405/2024-2025/140145,0,0.0177746144186814,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP719/2024-2025/140154,1,-0.0727809237576598,Unusually high number of payments,0,0,0.0,0,40,Medium
WS/MP719/2024-2025/140155,1,-0.0326610051723774,Unusually high number of payments,0,0,0.0,0,40,Medium
WS/MP18161/2024-2025/140180,1,-0.1269497826220905,Unusually high number of payments,0,0,0.0,0,40,Medium
WS/MP740/2026-2027/140334,0,0.1111941646074215,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP740/2025-2026/140338,0,0.1635000478337796,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP740/2026-2027/140339,0,0.074416877634402,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18313/2024-2025/140373,0,0.1034601186509883,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP858/2025-2026/140488,0,0.1850344715585092,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP858/2025-2026/140494,0,0.1244834255952689,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP356/2025-2026/140605,0,0.1628576547542235,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18221/2025-2026/140832,0,0.1474926278625529,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140912,0,0.1474926278625529,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140913,0,0.1474926278625529,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140916,0,0.1474926278625529,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140924,0,0.1474926278625529,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140936,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140939,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140940,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140941,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140942,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140943,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140945,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140948,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140949,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140950,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140951,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140952,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140954,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140955,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140960,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140962,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18221/2025-2026/140963,0,0.167703294032438,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18311/2024-2025/141027,0,0.010565521084066,Project age unusually high,0,0,0.0,0,0,Normal
WS/MP18161/2024-2025/141088,1,-0.0810945426423072,Unusually high number of payments,0,0,0.0,0,40,Medium
WS/MP18152/2024-2025/141161,0,0.0628430433136062,Unusually high number of payments,0,0,0.0,0,0,Normal
WS/MP18006/2024-2025/141549,0,0.0799161172324177,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18155/2024-2025/141574,1,-0.0192612842985852,Unusually high number of payments,0,0,1.0,1,55,High
WS/MP18144/2024-2025/141587,0,0.1908610561780563,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18056/2024-2025/141634,0,0.2065934950268688,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18056/2024-2025/141637,0,0.2100778602387956,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP422/2025-2026/141663,0,0.1659045819854352,Detected by Isolation Forest pattern analysis,0,0,1.0,1,15,Low
WS/MP18155/2024-2025/141701,0,0.0447667382606795,Project age unusually high; Unusually high number of payments,0,0,1.0,1,15,Low
WS/MP18155/2024-2025/141704,1,-0.020831274690798,Project age unusually high,0,0,1.0,1,55,High
WS/MP18155/2024-2025/141775,1,-0.0186077027198442,Project age unusually high,0,0,0.0,0,40,Medium
WS/MP351/2025-2026/141849,0,0.0636169779030205,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18278/2025-2026/141850,1,-0.0005013112255343,Detected by Isolation Forest pattern analysis,0,0,0.0,0,40,Medium
WS/MP351/2025-2026/141853,0,0.0486022411931703,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP351/2025-2026/141857,0,0.0763733037806426,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP351/2025-2026/141865,0,0.0994747444479593,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18152/2024-2025/141888,0,0.0424914851677227,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP582/2025-2026/141896,0,0.1873940230711432,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP582/2025-2026/141913,0,0.1873940230711432,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP632/2025-2026/142067,0,0.1939230335909026,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP632/2024-2025/142075,0,0.2009584556883087,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP743/2024-2025/142090,0,0.2037457232003245,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP429/2024-2025/142113,0,0.0999452857536523,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP727/2024-2025/142175,0,0.0736586187766999,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP386/2024-2025/142507,0,0.0679124369720945,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/142650,0,0.0299050230537901,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP716/2024-2025/142660,1,-0.0362387496172246,Unusually high number of payments,0,0,0.0,0,40,Medium
WS/MP716/2024-2025/142661,0,0.1908027069360851,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18311/2024-2025/142721,0,0.0484553575298445,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18311/2024-2025/142735,0,0.0349152653099963,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP743/2025-2026/142807,0,0.1604217260247831,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18380/2024-2025/143214,0,0.1375766245093561,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18380/2024-2025/143216,0,0.1375766245093561,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP350/2025-2026/143224,0,0.0302946960822302,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18380/2024-2025/143294,0,0.1399211327914499,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/143331,0,0.0858385097049673,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/143332,0,0.0858385097049673,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/143333,0,0.0858385097049673,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/143334,0,0.0858385097049673,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/143335,0,0.0858385097049673,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/143336,0,0.0987318353954757,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/143337,0,0.0987318353954757,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/143338,0,0.0987318353954757,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/143341,0,0.0987318353954757,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/143342,0,0.0858385097049673,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18307/2025-2026/143600,0,0.1364126600867835,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18307/2025-2026/143603,0,0.15878893170675,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
WS/MP18307/2025-2026/143606,0,0.1590918561571144,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
WS/MP18307/2025-2026/143607,0,0.1360943860106333,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
WS/MP18307/2025-2026/143608,0,0.1590918561571144,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
WS/MP18307/2025-2026/143610,0,0.1578789276571823,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18307/2025-2026/143611,0,0.1026180177338391,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18307/2025-2026/143612,0,0.0842360831028338,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18307/2025-2026/143613,0,0.1578789276571823,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18311/2024-2025/143656,1,-0.02619619538909,Unusually high number of payments,0,0,0.0,0,40,Medium
WS/MP18219/2025-2026/143773,0,0.0858385097049673,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/143774,0,0.0858385097049673,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/143775,0,0.0858385097049673,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18219/2025-2026/143776,0,0.0987318353954757,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP345/2024-2025/143793,0,0.060268602707511,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18183/2024-2025/143806,0,0.1326138404339403,Project age unusually high,0,0,0.0,0,0,Normal
WS/MP18023/2025-2026/143872,0,0.0706785502418434,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP429/2025-2026/143881,0,0.0876932521324579,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP429/2024-2025/143882,0,0.0999452857536523,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP429/2024-2025/143883,0,0.0999452857536523,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP429/2025-2026/143884,0,0.0876932521324579,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18232/2024-2025/143897,0,0.095900679842566,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18232/2024-2025/143918,0,0.0710311306793342,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP353/2024-2025/143934,0,0.0772135184667774,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP353/2024-2025/143936,0,0.1985922056376941,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP681/2025-2026/143978,0,0.1654851304998433,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18380/2024-2025/144027,0,0.1386926697090401,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18380/2024-2025/144058,0,0.1386926697090401,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18380/2024-2025/144078,0,0.1386926697090401,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18112/2025-2026/144100,0,0.1261792834307237,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18323/2026-2027/144111,0,0.1138687509816576,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18323/2026-2027/144117,0,0.0611691106247801,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18323/2026-2027/144120,0,0.1138687509816576,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
WS/MP353/2024-2025/144281,0,0.0303524625360561,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18225/2024-2025/144315,0,0.1038310232211288,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18172/2025-2026/144452,1,-0.11651955876586,Unusually high number of payments,0,0,0.0,0,40,Medium
WS/MP18225/2024-2025/144734,0,0.1038310232211288,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP429/2024-2025/144852,0,0.0630004088957385,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/144871,0,0.199221726394551,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/144872,0,0.1999197908717659,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/144873,0,0.199221726394551,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/144876,0,0.2003321723134133,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/144877,0,0.2003321723134133,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/144879,0,0.2032440442876898,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/144880,0,0.0875771500721233,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/144888,0,0.1999197908717659,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/144894,0,0.2032440442876898,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP334/2024-2025/144899,0,0.2032440442876898,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP384/2024-2025/145237,0,0.1720674536711465,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18170/2024-2025/145318,0,0.155413928701013,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP353/2024-2025/145372,0,0.1654033086500698,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP370/2024-2025/145374,0,0.1686110171190308,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP598/2025-2026/145400,0,0.2192139024353128,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP598/2025-2026/145401,0,0.2192139024353128,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP598/2025-2026/145402,0,0.2192139024353128,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18308/2025-2026/145424,0,0.2095415096384484,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
WS/MP18308/2025-2026/145425,0,0.1896015686133661,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
WS/MP18308/2025-2026/145427,0,0.2058081210452818,Detected by Isolation Forest pattern analysis,1,1,0.0,0,45,Medium
WS/MP18308/2025-2026/145430,0,0.1896015686133661,Detected by Isolation Forest pattern analysis,0,1,0.0,0,20,Medium
WS/MP18209/2025-2026/145439,0,0.099577933040952,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18209/2025-2026/145458,0,0.0405967978845132,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP384/2024-2025/145480,0,0.2258070440170199,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP384/2024-2025/145488,0,0.1480682874497089,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP370/2024-2025/145536,0,0.0921215828320273,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP370/2024-2025/145537,1,-0.0175903793437373,Unusually high number of payments,0,0,0.0,0,40,Medium
WS/MP370/2024-2025/145539,0,0.23015238555681,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP370/2024-2025/145540,0,0.2041607083180497,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP370/2024-2025/145558,0,0.1650396167419069,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18048/2024-2025/145571,0,0.167838664541566,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18076/2024-2025/145643,0,0.1448170517702632,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18321/2025-2026/145741,0,0.2073915774122236,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18021/2025-2026/145958,0,0.1047811239923283,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP526/2025-2026/146057,0,0.1615437459574693,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
WS/MP18019/2024-2025/146093,0,0.0991706178207868,Detected by Isolation Forest pattern analysis,0,0,0.0,0,0,Normal
